"rules","support","confidence","coverage","lift","count"
"{TEMP<=30} => {0<RU<=25}",0.0340909090909091,0.375,0.0909090909090909,1.43478260869565,3
"{TEMP<=30} => {CL>0.5}",0.0681818181818182,0.75,0.0909090909090909,2.8695652173913,6
"{CL>0.5} => {TEMP<=30}",0.0681818181818182,0.260869565217391,0.261363636363636,2.8695652173913,6
"{TEMP<=30} => {ST<=100}",0.0340909090909091,0.375,0.0909090909090909,1.26923076923077,3
"{TEMP<=30} => {100<ST<=500}",0.0568181818181818,0.625,0.0909090909090909,1.96428571428571,5
"{TEMP<=30} => {0.3<ICC<=0.4}",0.0340909090909091,0.375,0.0909090909090909,1.06451612903226,3
"{TEMP<=30} => {20<PT<=40}",0.0681818181818182,0.75,0.0909090909090909,1.57142857142857,6
"{TEMP<=30} => {50<MEM<=125}",0.0909090909090909,1,0.0909090909090909,2,8
"{TEMP<=30} => {DISQUALIFIED}",0.0681818181818182,0.75,0.0909090909090909,1.5,6
"{TEMP<=30} => {AA<=5}",0.0681818181818182,0.75,0.0909090909090909,1.2,6
"{TEMP<=30} => {MCD<=1}",0.0909090909090909,1,0.0909090909090909,1.51724137931034,8
"{TEMP<=30} => {1000<EW<=1100}",0.0681818181818182,0.75,0.0909090909090909,1.03125,6
"{TEMP<=30} => {0<O<=15}",0.0454545454545455,0.5,0.0909090909090909,0.676923076923077,4
"{TEMP<=30} => {PRESS=1}",0.0909090909090909,1,0.0909090909090909,1.06024096385542,8
"{0.4<ICA<=0.5} => {0.4<ICC<=0.5}",0.0795454545454545,0.875,0.0909090909090909,4.52941176470588,7
"{0.4<ICC<=0.5} => {0.4<ICA<=0.5}",0.0795454545454545,0.411764705882353,0.193181818181818,4.52941176470588,7
"{0.4<ICA<=0.5} => {5<AA<=25}",0.0340909090909091,0.375,0.0909090909090909,1.73684210526316,3
"{0.4<ICA<=0.5} => {125<MEM<=175}",0.0568181818181818,0.625,0.0909090909090909,2.75,5
"{125<MEM<=175} => {0.4<ICA<=0.5}",0.0568181818181818,0.25,0.227272727272727,2.75,5
"{0.4<ICA<=0.5} => {15<RU<=25}",0.0340909090909091,0.375,0.0909090909090909,1.57142857142857,3
"{0.4<ICA<=0.5} => {AL>1.5}",0.0454545454545455,0.5,0.0909090909090909,1.91304347826087,4
"{0.4<ICA<=0.5} => {0.25<CL<=0.5}",0.0681818181818182,0.75,0.0909090909090909,2.75,6
"{0.25<CL<=0.5} => {0.4<ICA<=0.5}",0.0681818181818182,0.25,0.272727272727273,2.75,6
"{0.4<ICA<=0.5} => {ST<=100}",0.0454545454545455,0.5,0.0909090909090909,1.69230769230769,4
"{0.4<ICA<=0.5} => {100<ST<=500}",0.0454545454545455,0.5,0.0909090909090909,1.57142857142857,4
"{0.4<ICA<=0.5} => {FR>24}",0.0568181818181818,0.625,0.0909090909090909,1.48648648648649,5
"{0.4<ICA<=0.5} => {20<PT<=40}",0.0568181818181818,0.625,0.0909090909090909,1.30952380952381,5
"{0.4<ICA<=0.5} => {QUALIFIED}",0.0340909090909091,0.375,0.0909090909090909,0.767441860465116,3
"{0.4<ICA<=0.5} => {DISQUALIFIED}",0.0568181818181818,0.625,0.0909090909090909,1.25,5
"{0.4<ICA<=0.5} => {RU FREE}",0.0454545454545455,0.5,0.0909090909090909,0.830188679245283,4
"{0.4<ICA<=0.5} => {AA<=5}",0.0568181818181818,0.625,0.0909090909090909,1,5
"{0.4<ICA<=0.5} => {MCD<=1}",0.0795454545454545,0.875,0.0909090909090909,1.32758620689655,7
"{0.4<ICA<=0.5} => {1000<EW<=1100}",0.0909090909090909,1,0.0909090909090909,1.375,8
"{0.4<ICA<=0.5} => {70<TEMP<=80}",0.0681818181818182,0.75,0.0909090909090909,1.01538461538462,6
"{0.4<ICA<=0.5} => {0<O<=15}",0.0568181818181818,0.625,0.0909090909090909,0.846153846153846,5
"{0.4<ICA<=0.5} => {PRESS=1}",0.0909090909090909,1,0.0909090909090909,1.06024096385542,8
"{ICC>1.5} => {PURE PT}",0.0340909090909091,0.375,0.0909090909090909,3,3
"{PURE PT} => {ICC>1.5}",0.0340909090909091,0.272727272727273,0.125,3,3
"{ICC>1.5} => {AA>25}",0.0568181818181818,0.625,0.0909090909090909,4.23076923076923,5
"{AA>25} => {ICC>1.5}",0.0568181818181818,0.384615384615385,0.147727272727273,4.23076923076923,5
"{ICC>1.5} => {125<MEM<=175}",0.0340909090909091,0.375,0.0909090909090909,1.65,3
"{ICC>1.5} => {CL>0.5}",0.0454545454545455,0.5,0.0909090909090909,1.91304347826087,4
"{ICC>1.5} => {0.25<CL<=0.5}",0.0340909090909091,0.375,0.0909090909090909,1.375,3
"{ICC>1.5} => {85<IR<100}",0.0568181818181818,0.625,0.0909090909090909,2.11538461538462,5
"{ICC>1.5} => {1<MCD<=4}",0.0340909090909091,0.375,0.0909090909090909,1.22222222222222,3
"{ICC>1.5} => {100<ST<=500}",0.0568181818181818,0.625,0.0909090909090909,1.96428571428571,5
"{ICC>1.5} => {0.25<AL<=0.5}",0.0340909090909091,0.375,0.0909090909090909,1.06451612903226,3
"{ICC>1.5} => {FR>24}",0.0909090909090909,1,0.0909090909090909,2.37837837837838,8
"{FR>24} => {ICC>1.5}",0.0909090909090909,0.216216216216216,0.420454545454545,2.37837837837838,8
"{ICC>1.5} => {QUALIFIED}",0.0681818181818182,0.75,0.0909090909090909,1.53488372093023,6
"{ICC>1.5} => {50<MEM<=125}",0.0454545454545455,0.5,0.0909090909090909,1,4
"{ICC>1.5} => {RU FREE}",0.0795454545454545,0.875,0.0909090909090909,1.45283018867925,7
"{ICC>1.5} => {MCD<=1}",0.0568181818181818,0.625,0.0909090909090909,0.948275862068966,5
"{ICC>1.5} => {1000<EW<=1100}",0.0795454545454545,0.875,0.0909090909090909,1.203125,7
"{ICC>1.5} => {0<O<=15}",0.0909090909090909,1,0.0909090909090909,1.35384615384615,8
"{ICC>1.5} => {PRESS=1}",0.0909090909090909,1,0.0909090909090909,1.06024096385542,8
"{ST>2500} => {PURE IR}",0.0454545454545455,0.444444444444444,0.102272727272727,3.55555555555556,4
"{PURE IR} => {ST>2500}",0.0454545454545455,0.363636363636364,0.125,3.55555555555556,4
"{ST>2500} => {PURE PT}",0.0681818181818182,0.666666666666667,0.102272727272727,5.33333333333333,6
"{PURE PT} => {ST>2500}",0.0681818181818182,0.545454545454545,0.125,5.33333333333333,6
"{ST>2500} => {AA>25}",0.0681818181818182,0.666666666666667,0.102272727272727,4.51282051282051,6
"{AA>25} => {ST>2500}",0.0681818181818182,0.461538461538462,0.147727272727273,4.51282051282051,6
"{ST>2500} => {3<FR<=6}",0.0340909090909091,0.333333333333333,0.102272727272727,1.62962962962963,3
"{ST>2500} => {900<EW<=1000}",0.0340909090909091,0.333333333333333,0.102272727272727,1.33333333333333,3
"{ST>2500} => {0<RU<=25}",0.0340909090909091,0.333333333333333,0.102272727272727,1.27536231884058,3
"{ST>2500} => {0.1<ICA<=0.2}",0.0340909090909091,0.333333333333333,0.102272727272727,1.27536231884058,3
"{ST>2500} => {1<MCD<=4}",0.0568181818181818,0.555555555555556,0.102272727272727,1.81069958847737,5
"{ST>2500} => {0.25<AL<=0.5}",0.0568181818181818,0.555555555555556,0.102272727272727,1.57706093189964,5
"{ST>2500} => {FR>24}",0.0681818181818182,0.666666666666667,0.102272727272727,1.58558558558559,6
"{ST>2500} => {0<CL<=0.25}",0.0681818181818182,0.666666666666667,0.102272727272727,1.46666666666667,6
"{ST>2500} => {QUALIFIED}",0.0909090909090909,0.888888888888889,0.102272727272727,1.81912144702842,8
"{ST>2500} => {50<MEM<=125}",0.0568181818181818,0.555555555555556,0.102272727272727,1.11111111111111,5
"{ST>2500} => {RU FREE}",0.0681818181818182,0.666666666666667,0.102272727272727,1.10691823899371,6
"{ST>2500} => {1000<EW<=1100}",0.0681818181818182,0.666666666666667,0.102272727272727,0.916666666666667,6
"{ST>2500} => {70<TEMP<=80}",0.0909090909090909,0.888888888888889,0.102272727272727,1.2034188034188,8
"{ST>2500} => {0<O<=15}",0.102272727272727,1,0.102272727272727,1.35384615384615,9
"{ST>2500} => {PRESS=1}",0.0909090909090909,0.888888888888889,0.102272727272727,0.94243641231593,8
"{0<ICA<=0.1} => {1<AL<=1.5}",0.0340909090909091,0.333333333333333,0.102272727272727,1.95555555555556,3
"{1<AL<=1.5} => {0<ICA<=0.1}",0.0340909090909091,0.2,0.170454545454545,1.95555555555556,3
"{0<ICA<=0.1} => {0.4<ICC<=0.5}",0.0340909090909091,0.333333333333333,0.102272727272727,1.72549019607843,3
"{0<ICA<=0.1} => {40<PT<=60}",0.0340909090909091,0.333333333333333,0.102272727272727,1.62962962962963,3
"{0<ICA<=0.1} => {5<AA<=25}",0.0568181818181818,0.555555555555556,0.102272727272727,2.57309941520468,5
"{5<AA<=25} => {0<ICA<=0.1}",0.0568181818181818,0.263157894736842,0.215909090909091,2.57309941520468,5
"{0<ICA<=0.1} => {6<FR<=24}",0.0681818181818182,0.666666666666667,0.102272727272727,2.93333333333333,6
"{6<FR<=24} => {0<ICA<=0.1}",0.0681818181818182,0.3,0.227272727272727,2.93333333333333,6
"{0<ICA<=0.1} => {25<MEM<=50}",0.0568181818181818,0.555555555555556,0.102272727272727,2.32804232804233,5
"{25<MEM<=50} => {0<ICA<=0.1}",0.0568181818181818,0.238095238095238,0.238636363636364,2.32804232804233,5
"{0<ICA<=0.1} => {0.25<CL<=0.5}",0.0454545454545455,0.444444444444444,0.102272727272727,1.62962962962963,4
"{0<ICA<=0.1} => {ST<=100}",0.0568181818181818,0.555555555555556,0.102272727272727,1.88034188034188,5
"{0<ICA<=0.1} => {85<IR<100}",0.0909090909090909,0.888888888888889,0.102272727272727,3.00854700854701,8
"{85<IR<100} => {0<ICA<=0.1}",0.0909090909090909,0.307692307692308,0.295454545454545,3.00854700854701,8
"{0<ICA<=0.1} => {100<ST<=500}",0.0340909090909091,0.333333333333333,0.102272727272727,1.04761904761905,3
"{0<ICA<=0.1} => {0.3<ICC<=0.4}",0.0454545454545455,0.444444444444444,0.102272727272727,1.26164874551971,4
"{0<ICA<=0.1} => {FR>24}",0.0340909090909091,0.333333333333333,0.102272727272727,0.792792792792793,3
"{0<ICA<=0.1} => {0<CL<=0.25}",0.0454545454545455,0.444444444444444,0.102272727272727,0.977777777777778,4
"{0<ICA<=0.1} => {DISQUALIFIED}",0.0909090909090909,0.888888888888889,0.102272727272727,1.77777777777778,8
"{0<ICA<=0.1} => {RU FREE}",0.102272727272727,1,0.102272727272727,1.66037735849057,9
"{0<ICA<=0.1} => {AA<=5}",0.0454545454545455,0.444444444444444,0.102272727272727,0.711111111111111,4
"{0<ICA<=0.1} => {MCD<=1}",0.102272727272727,1,0.102272727272727,1.51724137931034,9
"{0<ICA<=0.1} => {1000<EW<=1100}",0.0909090909090909,0.888888888888889,0.102272727272727,1.22222222222222,8
"{0<ICA<=0.1} => {70<TEMP<=80}",0.0909090909090909,0.888888888888889,0.102272727272727,1.2034188034188,8
"{0<ICA<=0.1} => {0<O<=15}",0.102272727272727,1,0.102272727272727,1.35384615384615,9
"{0<ICA<=0.1} => {PRESS=1}",0.102272727272727,1,0.102272727272727,1.06024096385542,9
"{0.75<AL<=1} => {PURE IR}",0.0454545454545455,0.444444444444444,0.102272727272727,3.55555555555556,4
"{PURE IR} => {0.75<AL<=1}",0.0454545454545455,0.363636363636364,0.125,3.55555555555556,4
"{0.75<AL<=1} => {0.3<ICA<=0.4}",0.0340909090909091,0.333333333333333,0.102272727272727,2.66666666666667,3
"{0.3<ICA<=0.4} => {0.75<AL<=1}",0.0340909090909091,0.272727272727273,0.125,2.66666666666667,3
"{0.75<AL<=1} => {6<FR<=24}",0.0340909090909091,0.333333333333333,0.102272727272727,1.46666666666667,3
"{0.75<AL<=1} => {25<MEM<=50}",0.0454545454545455,0.444444444444444,0.102272727272727,1.86243386243386,4
"{0.75<AL<=1} => {15<RU<=25}",0.0340909090909091,0.333333333333333,0.102272727272727,1.3968253968254,3
"{0.75<AL<=1} => {CL>0.5}",0.0454545454545455,0.444444444444444,0.102272727272727,1.70048309178744,4
"{0.75<AL<=1} => {0.25<CL<=0.5}",0.0340909090909091,0.333333333333333,0.102272727272727,1.22222222222222,3
"{0.75<AL<=1} => {50<IR<=75}",0.0340909090909091,0.333333333333333,0.102272727272727,1.17333333333333,3
"{0.75<AL<=1} => {ST<=100}",0.0454545454545455,0.444444444444444,0.102272727272727,1.5042735042735,4
"{0.75<AL<=1} => {100<ST<=500}",0.0568181818181818,0.555555555555556,0.102272727272727,1.74603174603175,5
"{0.75<AL<=1} => {0.3<ICC<=0.4}",0.0340909090909091,0.333333333333333,0.102272727272727,0.946236559139785,3
"{0.75<AL<=1} => {FR>24}",0.0454545454545455,0.444444444444444,0.102272727272727,1.05705705705706,4
"{0.75<AL<=1} => {20<PT<=40}",0.0340909090909091,0.333333333333333,0.102272727272727,0.698412698412698,3
"{0.75<AL<=1} => {QUALIFIED}",0.0568181818181818,0.555555555555556,0.102272727272727,1.13695090439277,5
"{0.75<AL<=1} => {50<MEM<=125}",0.0568181818181818,0.555555555555556,0.102272727272727,1.11111111111111,5
"{0.75<AL<=1} => {DISQUALIFIED}",0.0454545454545455,0.444444444444444,0.102272727272727,0.888888888888889,4
"{0.75<AL<=1} => {RU FREE}",0.0795454545454545,0.777777777777778,0.102272727272727,1.29140461215933,7
"{0.75<AL<=1} => {AA<=5}",0.0568181818181818,0.555555555555556,0.102272727272727,0.888888888888889,5
"{0.75<AL<=1} => {MCD<=1}",0.0795454545454545,0.777777777777778,0.102272727272727,1.18007662835249,7
"{0.75<AL<=1} => {1000<EW<=1100}",0.102272727272727,1,0.102272727272727,1.375,9
"{0.75<AL<=1} => {70<TEMP<=80}",0.0681818181818182,0.666666666666667,0.102272727272727,0.902564102564103,6
"{0.75<AL<=1} => {0<O<=15}",0.0681818181818182,0.666666666666667,0.102272727272727,0.902564102564103,6
"{0.75<AL<=1} => {PRESS=1}",0.102272727272727,1,0.102272727272727,1.06024096385542,9
"{IR FREE} => {0.4<ICC<=0.5}",0.0340909090909091,0.3,0.113636363636364,1.55294117647059,3
"{IR FREE} => {5<AA<=25}",0.0340909090909091,0.3,0.113636363636364,1.38947368421053,3
"{IR FREE} => {0.2<ICA<=0.3}",0.0454545454545455,0.4,0.113636363636364,1.76,4
"{0.2<ICA<=0.3} => {IR FREE}",0.0454545454545455,0.2,0.227272727272727,1.76,4
"{IR FREE} => {6<FR<=24}",0.0454545454545455,0.4,0.113636363636364,1.76,4
"{6<FR<=24} => {IR FREE}",0.0454545454545455,0.2,0.227272727272727,1.76,4
"{IR FREE} => {15<RU<=25}",0.113636363636364,1,0.113636363636364,4.19047619047619,10
"{15<RU<=25} => {IR FREE}",0.113636363636364,0.476190476190476,0.238636363636364,4.19047619047619,10
"{IR FREE} => {CL>0.5}",0.102272727272727,0.9,0.113636363636364,3.44347826086957,9
"{CL>0.5} => {IR FREE}",0.102272727272727,0.391304347826087,0.261363636363636,3.44347826086957,9
"{IR FREE} => {AL>1.5}",0.0795454545454545,0.7,0.113636363636364,2.67826086956522,7
"{AL>1.5} => {IR FREE}",0.0795454545454545,0.304347826086957,0.261363636363636,2.67826086956522,7
"{IR FREE} => {ST<=100}",0.0568181818181818,0.5,0.113636363636364,1.69230769230769,5
"{IR FREE} => {100<ST<=500}",0.0568181818181818,0.5,0.113636363636364,1.57142857142857,5
"{IR FREE} => {0.3<ICC<=0.4}",0.0454545454545455,0.4,0.113636363636364,1.13548387096774,4
"{IR FREE} => {FR>24}",0.0681818181818182,0.6,0.113636363636364,1.42702702702703,6
"{IR FREE} => {20<PT<=40}",0.0909090909090909,0.8,0.113636363636364,1.67619047619048,8
"{IR FREE} => {50<MEM<=125}",0.102272727272727,0.9,0.113636363636364,1.8,9
"{50<MEM<=125} => {IR FREE}",0.102272727272727,0.204545454545455,0.5,1.8,9
"{IR FREE} => {DISQUALIFIED}",0.0909090909090909,0.8,0.113636363636364,1.6,8
"{IR FREE} => {AA<=5}",0.0795454545454545,0.7,0.113636363636364,1.12,7
"{IR FREE} => {MCD<=1}",0.113636363636364,1,0.113636363636364,1.51724137931034,10
"{IR FREE} => {1000<EW<=1100}",0.113636363636364,1,0.113636363636364,1.375,10
"{IR FREE} => {70<TEMP<=80}",0.0681818181818182,0.6,0.113636363636364,0.812307692307692,6
"{IR FREE} => {PRESS=1}",0.113636363636364,1,0.113636363636364,1.06024096385542,10
"{25<IR<=50} => {FR<=3}",0.0681818181818182,0.6,0.113636363636364,4.4,6
"{FR<=3} => {25<IR<=50}",0.0681818181818182,0.5,0.136363636363636,4.4,6
"{25<IR<=50} => {40<PT<=60}",0.0340909090909091,0.3,0.113636363636364,1.46666666666667,3
"{25<IR<=50} => {0.2<ICA<=0.3}",0.0340909090909091,0.3,0.113636363636364,1.32,3
"{25<IR<=50} => {25<MEM<=50}",0.0795454545454545,0.7,0.113636363636364,2.93333333333333,7
"{25<MEM<=50} => {25<IR<=50}",0.0795454545454545,0.333333333333333,0.238636363636364,2.93333333333333,7
"{25<IR<=50} => {15<RU<=25}",0.0568181818181818,0.5,0.113636363636364,2.0952380952381,5
"{15<RU<=25} => {25<IR<=50}",0.0568181818181818,0.238095238095238,0.238636363636364,2.0952380952381,5
"{25<IR<=50} => {0.1<ICA<=0.2}",0.0340909090909091,0.3,0.113636363636364,1.14782608695652,3
"{25<IR<=50} => {500<ST<=2500}",0.0340909090909091,0.3,0.113636363636364,1.1,3
"{25<IR<=50} => {0.25<CL<=0.5}",0.0340909090909091,0.3,0.113636363636364,1.1,3
"{25<IR<=50} => {ST<=100}",0.0340909090909091,0.3,0.113636363636364,1.01538461538462,3
"{25<IR<=50} => {1<MCD<=4}",0.0340909090909091,0.3,0.113636363636364,0.977777777777778,3
"{25<IR<=50} => {100<ST<=500}",0.0340909090909091,0.3,0.113636363636364,0.942857142857143,3
"{25<IR<=50} => {0.25<AL<=0.5}",0.0795454545454545,0.7,0.113636363636364,1.98709677419355,7
"{0.25<AL<=0.5} => {25<IR<=50}",0.0795454545454545,0.225806451612903,0.352272727272727,1.98709677419355,7
"{25<IR<=50} => {0.3<ICC<=0.4}",0.0454545454545455,0.4,0.113636363636364,1.13548387096774,4
"{25<IR<=50} => {FR>24}",0.0340909090909091,0.3,0.113636363636364,0.713513513513513,3
"{25<IR<=50} => {0<CL<=0.25}",0.0795454545454545,0.7,0.113636363636364,1.54,7
"{25<IR<=50} => {20<PT<=40}",0.0681818181818182,0.6,0.113636363636364,1.25714285714286,6
"{25<IR<=50} => {QUALIFIED}",0.0568181818181818,0.5,0.113636363636364,1.02325581395349,5
"{25<IR<=50} => {DISQUALIFIED}",0.0568181818181818,0.5,0.113636363636364,1,5
"{25<IR<=50} => {RU FREE}",0.0795454545454545,0.7,0.113636363636364,1.1622641509434,7
"{25<IR<=50} => {AA<=5}",0.102272727272727,0.9,0.113636363636364,1.44,9
"{25<IR<=50} => {MCD<=1}",0.0795454545454545,0.7,0.113636363636364,1.06206896551724,7
"{25<IR<=50} => {1000<EW<=1100}",0.102272727272727,0.9,0.113636363636364,1.2375,9
"{25<IR<=50} => {70<TEMP<=80}",0.0909090909090909,0.8,0.113636363636364,1.08307692307692,8
"{25<IR<=50} => {0<O<=15}",0.0454545454545455,0.4,0.113636363636364,0.541538461538462,4
"{25<IR<=50} => {PRESS=1}",0.113636363636364,1,0.113636363636364,1.06024096385542,10
"{PURE IR} => {PURE PT}",0.0795454545454545,0.636363636363636,0.125,5.09090909090909,7
"{PURE PT} => {PURE IR}",0.0795454545454545,0.636363636363636,0.125,5.09090909090909,7
"{PURE IR} => {AA>25}",0.0681818181818182,0.545454545454545,0.125,3.69230769230769,6
"{AA>25} => {PURE IR}",0.0681818181818182,0.461538461538462,0.147727272727273,3.69230769230769,6
"{PURE IR} => {0.4<ICC<=0.5}",0.0454545454545455,0.363636363636364,0.125,1.88235294117647,4
"{0.4<ICC<=0.5} => {PURE IR}",0.0454545454545455,0.235294117647059,0.193181818181818,1.88235294117647,4
"{PURE IR} => {0.2<ICA<=0.3}",0.0340909090909091,0.272727272727273,0.125,1.2,3
"{PURE IR} => {6<FR<=24}",0.0340909090909091,0.272727272727273,0.125,1.2,3
"{PURE IR} => {CL>0.5}",0.0340909090909091,0.272727272727273,0.125,1.04347826086957,3
"{PURE IR} => {ST<=100}",0.0340909090909091,0.272727272727273,0.125,0.923076923076923,3
"{PURE IR} => {1<MCD<=4}",0.0454545454545455,0.363636363636364,0.125,1.18518518518519,4
"{PURE IR} => {100<ST<=500}",0.0340909090909091,0.272727272727273,0.125,0.857142857142857,3
"{PURE IR} => {0.25<AL<=0.5}",0.0568181818181818,0.454545454545455,0.125,1.29032258064516,5
"{PURE IR} => {FR>24}",0.0681818181818182,0.545454545454545,0.125,1.2972972972973,6
"{PURE IR} => {0<CL<=0.25}",0.0909090909090909,0.727272727272727,0.125,1.6,8
"{0<CL<=0.25} => {PURE IR}",0.0909090909090909,0.2,0.454545454545455,1.6,8
"{PURE IR} => {QUALIFIED}",0.113636363636364,0.909090909090909,0.125,1.86046511627907,10
"{QUALIFIED} => {PURE IR}",0.113636363636364,0.232558139534884,0.488636363636364,1.86046511627907,10
"{PURE IR} => {50<MEM<=125}",0.102272727272727,0.818181818181818,0.125,1.63636363636364,9
"{50<MEM<=125} => {PURE IR}",0.102272727272727,0.204545454545455,0.5,1.63636363636364,9
"{PURE IR} => {RU FREE}",0.125,1,0.125,1.66037735849057,11
"{RU FREE} => {PURE IR}",0.125,0.207547169811321,0.602272727272727,1.66037735849057,11
"{PURE IR} => {AA<=5}",0.0454545454545455,0.363636363636364,0.125,0.581818181818182,4
"{PURE IR} => {MCD<=1}",0.0568181818181818,0.454545454545455,0.125,0.689655172413793,5
"{PURE IR} => {1000<EW<=1100}",0.102272727272727,0.818181818181818,0.125,1.125,9
"{PURE IR} => {70<TEMP<=80}",0.0909090909090909,0.727272727272727,0.125,0.984615384615385,8
"{PURE IR} => {0<O<=15}",0.125,1,0.125,1.35384615384615,11
"{PURE IR} => {PRESS=1}",0.125,1,0.125,1.06024096385542,11
"{PURE PT} => {AA>25}",0.0795454545454545,0.636363636363636,0.125,4.30769230769231,7
"{AA>25} => {PURE PT}",0.0795454545454545,0.538461538461538,0.147727272727273,4.30769230769231,7
"{PURE PT} => {1<AL<=1.5}",0.0340909090909091,0.272727272727273,0.125,1.6,3
"{1<AL<=1.5} => {PURE PT}",0.0340909090909091,0.2,0.170454545454545,1.6,3
"{PURE PT} => {5<AA<=25}",0.0340909090909091,0.272727272727273,0.125,1.26315789473684,3
"{PURE PT} => {6<FR<=24}",0.0340909090909091,0.272727272727273,0.125,1.2,3
"{PURE PT} => {CL>0.5}",0.0681818181818182,0.545454545454545,0.125,2.08695652173913,6
"{CL>0.5} => {PURE PT}",0.0681818181818182,0.260869565217391,0.261363636363636,2.08695652173913,6
"{PURE PT} => {1<MCD<=4}",0.0454545454545455,0.363636363636364,0.125,1.18518518518519,4
"{PURE PT} => {100<ST<=500}",0.0340909090909091,0.272727272727273,0.125,0.857142857142857,3
"{PURE PT} => {0.25<AL<=0.5}",0.0340909090909091,0.272727272727273,0.125,0.774193548387097,3
"{PURE PT} => {FR>24}",0.0795454545454545,0.636363636363636,0.125,1.51351351351351,7
"{PURE PT} => {0<CL<=0.25}",0.0454545454545455,0.363636363636364,0.125,0.8,4
"{PURE PT} => {QUALIFIED}",0.102272727272727,0.818181818181818,0.125,1.67441860465116,9
"{QUALIFIED} => {PURE PT}",0.102272727272727,0.209302325581395,0.488636363636364,1.67441860465116,9
"{PURE PT} => {50<MEM<=125}",0.113636363636364,0.909090909090909,0.125,1.81818181818182,10
"{50<MEM<=125} => {PURE PT}",0.113636363636364,0.227272727272727,0.5,1.81818181818182,10
"{PURE PT} => {RU FREE}",0.102272727272727,0.818181818181818,0.125,1.35849056603774,9
"{PURE PT} => {MCD<=1}",0.0568181818181818,0.454545454545455,0.125,0.689655172413793,5
"{PURE PT} => {1000<EW<=1100}",0.113636363636364,0.909090909090909,0.125,1.25,10
"{PURE PT} => {70<TEMP<=80}",0.0681818181818182,0.545454545454545,0.125,0.738461538461539,6
"{PURE PT} => {0<O<=15}",0.125,1,0.125,1.35384615384615,11
"{PURE PT} => {PRESS=1}",0.113636363636364,0.909090909090909,0.125,0.963855421686747,10
"{0.3<ICA<=0.4} => {125<MEM<=175}",0.0340909090909091,0.272727272727273,0.125,1.2,3
"{0.3<ICA<=0.4} => {25<MEM<=50}",0.0454545454545455,0.363636363636364,0.125,1.52380952380952,4
"{0.3<ICA<=0.4} => {15<RU<=25}",0.0568181818181818,0.454545454545455,0.125,1.9047619047619,5
"{15<RU<=25} => {0.3<ICA<=0.4}",0.0568181818181818,0.238095238095238,0.238636363636364,1.9047619047619,5
"{0.3<ICA<=0.4} => {CL>0.5}",0.0568181818181818,0.454545454545455,0.125,1.73913043478261,5
"{CL>0.5} => {0.3<ICA<=0.4}",0.0568181818181818,0.217391304347826,0.261363636363636,1.73913043478261,5
"{0.3<ICA<=0.4} => {AL>1.5}",0.0681818181818182,0.545454545454545,0.125,2.08695652173913,6
"{AL>1.5} => {0.3<ICA<=0.4}",0.0681818181818182,0.260869565217391,0.261363636363636,2.08695652173913,6
"{0.3<ICA<=0.4} => {0.25<CL<=0.5}",0.0454545454545455,0.363636363636364,0.125,1.33333333333333,4
"{0.3<ICA<=0.4} => {50<IR<=75}",0.0454545454545455,0.363636363636364,0.125,1.28,4
"{0.3<ICA<=0.4} => {ST<=100}",0.0681818181818182,0.545454545454545,0.125,1.84615384615385,6
"{ST<=100} => {0.3<ICA<=0.4}",0.0681818181818182,0.230769230769231,0.295454545454545,1.84615384615385,6
"{0.3<ICA<=0.4} => {85<IR<100}",0.0340909090909091,0.272727272727273,0.125,0.923076923076923,3
"{0.3<ICA<=0.4} => {100<ST<=500}",0.0454545454545455,0.363636363636364,0.125,1.14285714285714,4
"{0.3<ICA<=0.4} => {0.3<ICC<=0.4}",0.0909090909090909,0.727272727272727,0.125,2.06451612903226,8
"{0.3<ICC<=0.4} => {0.3<ICA<=0.4}",0.0909090909090909,0.258064516129032,0.352272727272727,2.06451612903226,8
"{0.3<ICA<=0.4} => {FR>24}",0.0909090909090909,0.727272727272727,0.125,1.72972972972973,8
"{FR>24} => {0.3<ICA<=0.4}",0.0909090909090909,0.216216216216216,0.420454545454545,1.72972972972973,8
"{0.3<ICA<=0.4} => {20<PT<=40}",0.0795454545454545,0.636363636363636,0.125,1.33333333333333,7
"{0.3<ICA<=0.4} => {50<MEM<=125}",0.0454545454545455,0.363636363636364,0.125,0.727272727272727,4
"{0.3<ICA<=0.4} => {DISQUALIFIED}",0.113636363636364,0.909090909090909,0.125,1.81818181818182,10
"{DISQUALIFIED} => {0.3<ICA<=0.4}",0.113636363636364,0.227272727272727,0.5,1.81818181818182,10
"{0.3<ICA<=0.4} => {RU FREE}",0.102272727272727,0.818181818181818,0.125,1.35849056603774,9
"{0.3<ICA<=0.4} => {AA<=5}",0.113636363636364,0.909090909090909,0.125,1.45454545454545,10
"{0.3<ICA<=0.4} => {MCD<=1}",0.113636363636364,0.909090909090909,0.125,1.37931034482759,10
"{0.3<ICA<=0.4} => {1000<EW<=1100}",0.125,1,0.125,1.375,11
"{0.3<ICA<=0.4} => {70<TEMP<=80}",0.113636363636364,0.909090909090909,0.125,1.23076923076923,10
"{0.3<ICA<=0.4} => {0<O<=15}",0.0681818181818182,0.545454545454545,0.125,0.738461538461539,6
"{0.3<ICA<=0.4} => {PRESS=1}",0.125,1,0.125,1.06024096385542,11
"{FR<=3} => {40<PT<=60}",0.0681818181818182,0.5,0.136363636363636,2.44444444444444,6
