,Operating Temperature (℃),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (μm),EW,Current at 1.8 V
456,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,1.28891
299,90.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,2.047
260,80.0,7.0,4.0,0.0,23.83808219,22.38354235,0.289822109,40.0,0.285806842,0.715142466,0.6,125.0,1100.0,1.168
304,60.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,1.983
35,40.0,100.0,5.29,100.0,0.0,0.0,0.909090909,100.0,3.0,0.55,0.5,175.0,1100.0,0.327631597
315,27.5,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.52
399,80.0,2000.0,250.0,85.52915767,0.0,14.47084233,2.170319628,46.0,1.873798728,0.855291577,0.5,175.0,1100.0,0.83555
309,60.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.474
276,60.0,50.0,25.0,85.52915767,0.0,14.47084233,0.311112088,100.0,0.146421,2.5,0.8,175.0,1100.0,1.181
124,25.0,5.0,19.52906292,100.0,0.0,0.0,0.462567083,100.0,0.360291006,2.2,0.8,175.0,1100.0,0.21409
142,80.0,14.93631308,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,1.36045
110,60.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.1,90.0,980.0,2.12431
323,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,1.66
332,100.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,105.0,1219.5,2.455
393,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,918.6766929,1.64668
233,55.0,40.11437804,8.0,68.33,15.4,16.27,0.416568174,40.0,0.255521318,2.5119,0.6,175.0,1100.0,0.55613
107,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.1,90.0,980.0,2.9116
538,60.0,270.0,56.10548285,85.52915767,0.0,14.47084233,1.467094912,65.07818298,1.56248354,0.256587473,0.5,175.0,1100.0,1.12041
47,80.0,177.3537945,46.44061618,85.52915767,0.0,14.47084233,1.25,20.0,2.695305855,0.342116631,0.716088856,175.0,1100.0,0.94658426
203,80.0,5.0,5.0,75.0,0.0,16.70138496,0.131221719,46.7,0.6,2.0,0.35,50.0,1100.0,4.19811
21,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.248
402,80.0,2.0,5.14045926,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1092.791857,1.33316
83,80.0,40.0,5.0,85.52915767,0.0,14.47084233,0.67,40.0,0.67,0.2,0.5,125.0,1100.0,0.88624
130,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1099.293143,4.36843321
415,50.0,3.343019649,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,2.20599
286,30.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,1.103
123,25.0,3.0,16.39935154,100.0,0.0,0.0,0.474476317,100.0,0.408802739,2.2,0.8,175.0,1100.0,0.2056
33,50.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.194208727
516,80.0,22.51090936,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.326732579,0.846738661,0.279104095,50.0,1100.0,2.51729
19,90.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,5.23032
528,60.0,12.7087867,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,2.0036
219,80.0,60.0,25.0,0.0,14.7,23.4,0.566178695,30.0,0.438359376,3.0,0.7,125.0,1100.0,0.08562
481,80.0,40.0,3.645,34.28571429,0.0,16.81318675,0.302852659,40.0,0.225395849,0.342857143,0.5,175.0,1100.0,0.65417
356,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.342116631,0.25,125.0,1100.0,1.26044
224,70.0,60.0,25.0,0.0,60.3,23.9,0.598379712,30.0,0.455016189,3.0,0.7,125.0,1100.0,0.3961
92,25.0,63.0,4.0,74.37742114,16.76812396,8.854454898,0.73255738,10.0,0.8805082,2.319046959,0.352136828,125.0,1100.0,0.02318375
151,80.0,233.5519686,55.55647342,85.52915767,0.0,14.47084233,1.128877212,100.0,3.166666667,0.1,0.737582154,194.3525803,1100.0,1.16255
562,25.0,18.37904887,5.0,74.63556851,9.815354713,15.54907677,0.111111111,46.1,0.369863014,2.111273081,0.4,125.0,1100.0,0.35997
317,60.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.925
448,30.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,1.33352
522,70.0,3.634025044,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.98476
279,80.0,40.0,3.645,57.84506658,0.0,9.631203586,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.516
349,60.0,68.38514115,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.273766479,0.4,175.0,1100.0,0.51386
374,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.095239255,46.0,0.36631045,0.085529158,0.4,50.0,1100.0,1.93308
400,80.0,13.25486226,4.0,100.0,0.0,0.0,0.15,20.0,0.5,5.0,0.3,125.0,602.4096386,1.0123
257,22.0,0.166666667,5.0,74.37742114,16.76812396,8.854454898,0.25,0.0,0.25,2.734366353,0.0,125.0,1100.0,0.051
72,30.0,10.0,20.0,20.0,0.0,0.0,0.428571429,100.0,0.428571429,0.3,1.0,88.0,1100.0,1.07302
195,80.0,40.0,1.0,85.52915767,0.0,14.47084233,0.25,0.0,2.0,1.5,0.0,50.0,1100.0,0.41066
483,80.0,40.0,3.645,68.57142857,0.0,15.12820511,1.394017747,40.0,1.599086947,0.685714286,0.5,175.0,1100.0,0.84471
137,70.0,149.5460768,25.0,85.52915767,0.0,14.47084233,1.639597676,100.0,2.206784502,0.855291577,0.3,254.0,1100.0,0.92443
494,70.0,100.0,25.0,100.0,0.0,0.0,1.424291924,100.0,5.631522138,2.0,1.0,175.0,1100.0,0.8941
462,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,3.04084
201,25.0,300.0,5.0,85.52915767,0.0,14.47084233,0.522031656,40.0,5.254507803,2.56587473,0.4,125.0,1100.0,0.00672
312,100.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,2.923
290,70.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,2.183
189,40.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,1.618
112,60.0,37.49612841,5.0,85.52915767,0.0,14.47084233,0.725839461,100.0,0.586807681,1.710583153,2.0,175.0,1100.0,0.97519
183,80.0,60.0,25.0,0.0,75.66401816,24.33598184,0.818160983,30.0,0.656443212,2.269920545,0.21,125.0,1100.0,0.43583
152,80.0,3.0,1.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.641468683,0.2,50.0,1100.0,2.92179
325,110.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,2.062
44,80.0,170.4751056,37.70187597,85.52915767,0.0,14.47084233,5.0,20.0,2.305975152,0.085529158,0.708260779,175.0,1100.0,0.90533831
444,60.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,2.20883
6,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,2.54952
250,80.0,3.0,1.0,64.11,0.0,16.02,0.20596053,40.0,0.340993866,0.6411,0.2,50.0,1100.0,3.09886
75,60.0,2.0,25.0,85.52915767,0.0,14.47084233,0.361332014,62.14057076,0.240665267,2.138228942,0.8,175.0,1100.0,1.08795
512,80.0,23.18781906,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.547779252,0.230928726,0.31848447,50.0,1100.0,1.9936
391,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,911.8337149,1.39376
432,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.399
68,45.0,10.0,20.0,100.0,0.0,0.0,0.667,100.0,0.428571429,1.5,1.0,88.0,1100.0,0.9866
167,70.0,4.0,10.63367693,25.6587473,0.0,32.341,0.5,30.0,0.5,0.256587473,1.0,125.0,1100.0,0.22857
554,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.8,47.0,0.2385,0.1,0.1,175.0,1100.0,1.03508
366,50.0,60.0,25.0,0.0,75.66401816,24.33598184,1.108970229,0.0,0.947266894,2.269920545,0.7,125.0,1100.0,0.50869
345,25.0,25.24166274,5.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,2.122944131,0.4,125.0,1100.0,0.37076
535,60.0,270.0,45.42261772,85.52915767,0.0,14.47084233,2.281361303,60.9980463,1.796126311,0.256587473,0.5,175.0,1100.0,0.71802
398,80.0,1.0,4.62,100.0,0.0,0.0,0.0625,66.67,0.328723974,0.24,0.6,125.0,1100.0,1.47785
185,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.3,0.1,50.0,980.0,3.60389
348,60.0,49.42071427,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.273766479,0.4,125.0,1100.0,0.8159
211,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.181193633,30.0,0.32487551,0.34,0.1,90.0,1000.0,2.49314
502,80.0,0.1,6.76,85.52915767,0.0,14.47084233,0.505126236,30.0,0.683573239,3.421166307,1.8,175.0,1100.0,0.95773
537,60.0,270.0,48.46351845,85.52915767,0.0,14.47084233,2.150691132,59.34613525,1.812971149,0.256587473,0.5,175.0,1100.0,0.70795
196,80.0,40.0,1.0,85.52915767,0.0,14.47084233,0.25,60.0,2.0,1.5,0.5,125.0,1100.0,1.37114
175,90.0,9.034463458,4.640843403,80.595,0.0,19.4,0.319560927,30.0,0.484654773,1.6119,0.6,124.8885358,1100.0,1.4145
