,Operating Temperature (℃),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (μm),EW,Current at 1.5 V
339,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,1.58,0.025,50.0,1100.0,0.31458
45,80.0,77.42553304,19.99378136,85.52915767,0.0,14.47084233,2.5,20.0,1.384231215,0.171058315,0.738396482,175.0,1100.0,0.74242838
417,70.0,3.070466907,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,0.34085
133,80.0,3.0,1.0,38.48805,0.0,17.7521,0.083333333,40.0,0.333,0.288660375,0.2,50.0,1100.320347,0.17308535
404,120.0,2.0,5.214930901,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1104.744499,0.35596
393,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,918.6766929,0.29074
506,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,20.0,0.0,2.734366353,0.2,125.0,1100.0,0.19599
182,30.0,60.0,25.0,0.0,75.66401816,24.33598184,0.923948621,0.0,0.894820447,2.269920545,0.7,125.0,1100.0,0.0051
249,80.0,3.0,1.0,85.73,0.0,14.27,0.180901252,40.0,0.395001104,0.8573,0.2,50.0,1100.0,0.05503
557,80.0,5.0,5.0,75.0,0.0,17.61955664,0.25,45.8,0.25,1.75,0.2,50.0,1100.0,0.1906
378,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.26121
38,40.0,100.0,5.29,100.0,0.0,0.0,2.727272727,100.0,3.0,0.55,0.5,175.0,1100.0,0.10441581
324,100.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,0.06
211,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.181193633,30.0,0.32487551,0.34,0.1,90.0,1000.0,0.20195
95,90.0,122.8661049,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,16.66666667,1.710583153,0.96,125.0,1100.0,0.12844
287,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,0.096
237,50.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,0.18997
288,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,0.15
0,80.0,40.0,4.0,85.52915767,0.0,14.47084233,0.22,60.0,1.0,1.282937365,0.3,125.0,1100.0,0.14976
116,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.25,20.0,0.428571429,0.38,0.2,50.0,1100.0,0.36487
481,80.0,40.0,3.645,34.28571429,0.0,16.81318675,0.302852659,40.0,0.225395849,0.342857143,0.5,175.0,1100.0,0.0702
468,90.0,3.33,6.25,84.5,0.0,15.5,0.24,44.79338126,0.428571429,1.69,2.0,125.0,1100.0,0.38805
434,60.0,45.0,22.7,85.52915767,0.0,14.47084233,0.15,40.0,0.2,2.993520518,0.6,175.0,1100.0,0.01675
399,80.0,2000.0,250.0,85.52915767,0.0,14.47084233,2.170319628,46.0,1.873798728,0.855291577,0.5,175.0,1100.0,0.1203
431,60.0,45.0,22.7,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.04343
189,40.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,0.034
31,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.16460804,100.0,0.128906863,2.734366353,3.0,125.0,1100.0,0.32474
109,40.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.1,90.0,980.0,0.07268
465,60.0,18.4106625,4.0,85.52915767,0.0,14.47084233,0.176,40.0,0.299,0.74838013,1.0,175.0,1100.0,0.03284
302,40.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,0.094
285,60.0,1800.0,160.0,100.0,0.0,0.0,0.4,40.0,0.6,1.5,0.4,125.0,1100.0,0.124
426,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,1.214514039,0.6,175.0,1100.0,0.10502
57,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,2.0,50.0,1100.0,0.57428
11,80.0,1.5,5.0,100.0,0.0,0.0,0.374007744,46.0,0.624647855,1.0,0.184,50.0,1100.0,0.10355
16,80.0,107.2756895,25.0,85.52915767,0.0,14.47084233,1.0,100.0,1.0,0.348205152,0.55759543,184.4523983,1100.0,0.0332888
420,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.465464548,0.023366566,0.4,50.8,1100.0,0.21671
440,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.57162082,2.305618056,0.4,50.0,1100.0,0.43811
336,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.169105913,100.0,0.133238398,2.734366353,3.0,125.0,1100.0,0.756
274,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.045069975,46.3,0.417307997,0.085529158,0.4,50.0,1100.0,0.778
151,80.0,233.5519686,55.55647342,85.52915767,0.0,14.47084233,1.128877212,100.0,3.166666667,0.1,0.737582154,194.3525803,1100.0,0.03768
423,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.373892784,0.224573909,0.4,50.8,1100.0,0.4127
129,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1099.171835,0.1879685
25,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.375,0.25,50.0,825.0,0.12475
361,20.0,40.0,5.0,74.37742114,16.76812396,8.854454898,0.53281198,100.0,1.035837366,2.734366353,3.0,125.0,1100.0,0.0064
366,50.0,60.0,25.0,0.0,75.66401816,24.33598184,1.108970229,0.0,0.947266894,2.269920545,0.7,125.0,1100.0,0.05854
188,30.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,0.029
355,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.273693305,0.25,125.0,1100.0,0.12696
9,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,0.03801
340,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,0.2,0.025,50.0,1100.0,0.01631
484,80.0,11.01091304,5.0,59.0,0.0,16.0,0.4,40.0,1.5,0.885,0.4,125.0,1100.0,0.19799
541,60.0,270.0,48.70743937,85.52915767,0.0,14.47084233,1.81430178,66.99913458,1.664700164,0.256587473,0.5,175.0,1100.0,0.07835
141,50.0,32.8446522,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,0.017
535,60.0,270.0,45.42261772,85.52915767,0.0,14.47084233,2.281361303,60.9980463,1.796126311,0.256587473,0.5,175.0,1100.0,0.09251
294,40.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,0.032
125,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.176470588,60.0,0.176470588,1.881641469,0.8,175.0,1100.0,0.17649
33,50.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.02349919
303,50.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,0.148
18,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.09854
496,80.0,150.0,7.0,34.21166307,0.0,5.788336933,1.506886673,100.0,6.718206329,0.547386609,4.0,125.0,1100.0,0.13387
222,50.0,60.0,25.0,0.0,60.3,23.9,0.623635245,30.0,0.363860848,3.0,0.7,125.0,1100.0,0.0082
178,70.0,60.0,25.0,0.0,75.66401816,24.33598184,1.125104047,0.0,0.976247596,2.269920545,0.7,125.0,1100.0,0.008
368,70.0,60.0,25.0,0.0,75.66401816,24.33598184,1.394211044,0.0,1.371145954,2.269920545,0.7,125.0,1100.0,0.09023
372,50.0,300.0,25.0,85.52915767,0.0,14.47084233,0.15,100.0,0.15,2.56587473,0.2,175.0,1100.0,0.06431
529,70.0,11.050558,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.2494
395,120.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,901.0009666,0.3109
356,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.342116631,0.25,125.0,1100.0,0.14963
23,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.12988
113,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.0,20.0,0.428571429,0.38,0.2,50.0,1100.0,0.5243
3,80.0,40.0,4.0,85.52915767,0.0,14.47084233,0.1,60.0,0.28,1.282937365,0.3,115.0,360.0,0.18773
176,90.0,5.293626408,5.277795674,80.595,0.0,19.4,0.37724606,30.0,0.486046373,1.6119,0.6,124.8626084,1100.0,0.2359
190,55.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,0.043
36,50.0,100.0,5.29,100.0,0.0,0.0,0.909090909,100.0,3.0,0.55,0.5,175.0,1100.0,0.03960991
236,40.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,0.10752
68,45.0,10.0,20.0,100.0,0.0,0.0,0.667,100.0,0.428571429,1.5,1.0,88.0,1100.0,0.08264
8,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,0.1193
338,80.0,5.0,5.0,75.0,0.0,17.5,0.13,45.8,0.25,1.62,0.3,50.0,1100.0,0.31458
495,70.0,100.0,25.0,100.0,0.0,0.0,1.067166344,0.0,3.322640636,2.0,1.0,175.0,1100.0,0.03487
489,80.0,34.05213489,4.0,100.0,0.0,0.0,0.3333,70.0,0.3333,0.873,0.7,50.0,1100.0,0.24984
432,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.03519
398,80.0,1.0,4.62,100.0,0.0,0.0,0.0625,66.67,0.328723974,0.24,0.6,125.0,1100.0,0.128
218,80.0,60.0,25.0,0.0,37.7,23.7,0.556458005,30.0,0.440651046,3.0,0.7,125.0,1100.0,0.0076
564,110.0,41.50255422,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.07416
278,80.0,40.0,3.645,59.70877787,0.0,9.941511515,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.037
358,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,1.462548596,0.15,125.0,1100.0,0.22358
480,80.0,40.0,3.645,34.28571429,0.0,16.02060897,0.318160019,40.0,0.236312215,0.342857143,0.5,175.0,1100.0,0.05918
513,80.0,25.7542622,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.332386614,0.179611231,0.245296397,50.0,1100.0,0.16138
370,50.0,300.0,25.0,85.52915767,0.0,14.47084233,0.15,100.0,0.15,2.56587473,0.2,175.0,1100.0,0.05565
576,80.0,112.2360681,50.0,21.42857143,0.0,33.62138663,0.589995467,65.19172916,1.40445547,0.428571429,0.4,125.0,1100.0,0.2059
251,80.0,3.0,1.0,36.5,0.0,18.25,0.225238741,40.0,0.531730458,0.365,0.2,50.0,1100.0,0.01823
145,80.0,10.43487187,1.0,77.1429,0.0,14.9804,0.176470588,20.0,0.176470588,1.542858,0.5,125.0,1100.0,0.10895
148,80.0,179.253238,67.42374679,93.6,0.0,0.0,1.335046695,100.0,3.166666667,0.1,0.680885379,131.7718913,1100.0,0.16226
19,90.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.14549
96,90.0,61.73199448,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,3.125,1.710583153,0.96,125.0,1100.0,0.10974
243,80.0,6.0,1.0,100.0,0.0,0.0,0.197204645,0.0,1.096392145,2.0,0.0,125.0,1100.0,0.00719
143,80.0,9.267659843,1.0,51.317496,0.0,24.702,0.176470588,20.0,0.176470588,1.02634992,0.5,125.0,1100.0,0.06898
279,80.0,40.0,3.645,57.84506658,0.0,9.631203586,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.047
175,90.0,9.034463458,4.640843403,80.595,0.0,19.4,0.319560927,30.0,0.484654773,1.6119,0.6,124.8885358,1100.0,0.40264
501,80.0,68.48132884,2.0,85.52915767,0.0,14.47084233,0.176470588,20.0,0.176470588,1.710583153,0.2,175.0,1100.0,0.1329
352,60.0,44.82585946,25.0,79.37854279,2.460646234,15.82845943,1.425,46.1,0.37,1.227587835,0.4,175.0,1100.0,0.0637
510,80.0,50.0,5.0,85.52915767,0.0,14.47084233,0.33,70.0,0.33,1.282937365,0.57,125.0,1100.0,0.45593
375,80.0,18.88169371,5.0,74.37742114,16.76812396,8.854454898,0.322609985,71.48829017,0.3132326,2.734366353,3.0,175.0,1100.0,0.28879
446,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,0.41418
240,80.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,0.50143
306,90.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,0.446
539,60.0,270.0,50.71720836,85.52915767,0.0,14.47084233,1.593259687,66.99216329,1.396445589,0.256587473,0.5,175.0,1100.0,0.10658
403,80.0,2.0,5.096994823,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1089.811597,0.25716
15,80.0,1.5,5.0,40.0,0.0,12.7397,0.25658492,46.0,0.533679577,0.4,0.184,50.0,1100.0,0.28227
445,70.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,0.30652
219,80.0,60.0,25.0,0.0,14.7,23.4,0.566178695,30.0,0.438359376,3.0,0.7,125.0,1100.0,0.0048
112,60.0,37.49612841,5.0,85.52915767,0.0,14.47084233,0.725839461,100.0,0.586807681,1.710583153,2.0,175.0,1100.0,0.5041
94,80.0,9.1,5.0,85.52915767,0.0,14.47084233,0.052631579,46.7,0.428571429,1.000691145,0.1,25.0,1100.0,0.20876
389,110.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.3372
238,60.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,0.25182
193,90.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,0.27342
6,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,0.25675
264,30.0,60.0,25.0,0.0,75.66401816,24.33598184,0.991478011,0.0,0.895946091,2.269920545,0.7,125.0,1100.0,0.006
136,70.0,73.67296446,25.0,85.52915767,0.0,14.47084233,0.326579634,100.0,0.303370427,0.855291577,0.3,175.0,1100.0,0.11398
568,110.0,34.15885438,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,0.14011
171,90.0,19.87949333,6.397091281,100.0,0.0,0.0,0.612525952,0.0,0.883526064,2.4,0.0,113.5778551,1100.0,0.32988
48,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.427645788,0.5,50.0,1100.0,0.26127
123,25.0,3.0,16.39935154,100.0,0.0,0.0,0.474476317,100.0,0.408802739,2.2,0.8,175.0,1100.0,0.05085
332,100.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,105.0,1219.5,0.714
342,80.0,41.16415899,14.76826673,85.52915767,0.0,14.47084233,0.18,40.0,0.435176247,0.940820734,0.5,175.0,1100.0,0.03083
436,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.566669369,0.02736933,0.4,50.0,1100.0,0.25547
98,90.0,126.352113,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,21.875,1.710583153,0.96,125.0,1100.0,0.10283
87,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.348193311,60.56907602,0.26292885,2.25,0.8,175.0,1100.0,0.16819
551,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.27,47.0,0.2385,0.1,0.1,175.0,1100.0,0.24603
319,90.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.127
371,50.0,300.0,25.0,85.52915767,0.0,14.47084233,0.15,100.0,0.15,0.085529158,0.0,175.0,1100.0,0.0015
381,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,924.7552906,0.23185
478,80.0,40.0,3.645,34.28571429,0.0,15.0234511,0.336870784,40.0,0.269741992,0.342857143,0.5,175.0,1100.0,0.03795
160,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.193,125.0,1100.0,0.03333
341,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,3.97,0.025,50.0,1100.0,0.38706
333,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.16033089,100.0,0.129656041,2.734366353,3.0,125.0,1100.0,0.565
385,120.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,960.7222459,0.29176
531,90.0,12.19259037,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.45597
233,55.0,40.11437804,8.0,68.33,15.4,16.27,0.416568174,40.0,0.255521318,2.5119,0.6,175.0,1100.0,0.01516
530,80.0,10.30096611,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.32662
27,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,0.25,50.0,825.0,0.09085
32,40.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.01023634
526,40.0,8.912526762,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.06021
83,80.0,40.0,5.0,85.52915767,0.0,14.47084233,0.67,40.0,0.67,0.2,0.5,125.0,1100.0,0.07341
223,60.0,60.0,25.0,0.0,60.3,23.9,0.651617251,30.0,0.352986376,3.0,0.7,125.0,1100.0,0.0092
577,80.0,117.0671074,50.0,100.0,0.0,0.0,0.451623962,89.32674769,1.792451155,2.0,0.4,125.0,1100.0,0.22309
520,50.0,9.884736133,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.05036
457,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,0.02886
26,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,50.0,825.0,0.09085
435,60.0,95.0,63.5,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.829632829,0.6,175.0,1100.0,0.07635
315,27.5,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.011
170,90.0,0.527671846,3.549686161,22.69920545,27.36933045,20.0014641,0.336612078,30.0,0.433214556,1.001370718,0.6,121.7392955,1100.0,0.16807
289,60.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,0.226
382,90.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,910.8087456,0.26536
308,40.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.02
140,25.0,29.54840386,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,0.0101
14,80.0,1.5,5.0,100.0,0.0,0.0,0.264651442,46.0,0.491437084,1.0,0.184,50.0,1100.0,0.1887
157,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.032,125.0,1100.0,0.01577
419,90.0,4.41005401,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,0.80546
507,80.0,50.0,5.0,100.0,0.0,0.0,0.33,70.0,0.33,1.5,0.57,125.0,1100.0,0.29868
102,55.0,178.7214194,120.0,100.0,0.0,0.0,0.599944605,100.0,4.727635529,1.0,0.9,125.0,1100.0,0.1
337,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.2,40.0,0.39,0.34,0.1,90.0,980.0,0.40496
156,35.0,3.0,1.0,42.76457883,0.0,17.851,0.33,40.0,0.33,0.320734341,0.2,50.0,1100.0,0.00533
466,60.0,22.65314054,4.0,85.52915767,0.0,14.47084233,0.176,40.0,0.299,0.74838013,1.0,175.0,1100.0,0.01968
61,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,2.5,1.0,88.0,1100.0,0.0109
500,80.0,40.84253457,25.0,74.37742114,16.76812396,8.854454898,0.43,40.0,0.33,0.911455451,0.4,50.0,1100.0,0.07182
17,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.22918
79,62.0,2.0,25.0,85.52915767,0.0,14.47084233,0.459179103,65.6723106,0.279702178,2.138228942,0.8,175.0,1100.0,0.11211
262,80.0,7.0,4.0,0.0,39.10927536,22.95889891,0.299340305,40.0,0.472441305,1.173278261,0.6,125.0,1100.0,0.326
217,80.0,60.0,25.0,0.0,60.3,23.9,0.533299699,30.0,0.352105292,3.0,0.7,125.0,1100.0,0.009
146,80.0,164.0100052,63.49363399,90.5,0.0,0.0,1.262861313,100.0,3.166666667,0.1,0.64527732,118.983882,1100.0,0.25419
359,80.0,250.0,86.0,50.0,0.0,0.0,0.0,50.0,0.0,0.15,0.15,175.0,1100.0,0.04736
154,80.0,3.0,1.0,42.76457883,0.0,17.851,0.33,40.0,0.33,0.320734341,0.2,50.0,1100.0,0.15542
296,60.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,0.077
548,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.05,47.0,0.2385,0.1,0.1,175.0,1100.0,0.14047
464,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,0.12384
314,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.47
565,120.0,40.43101541,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.09701
298,80.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,0.167
433,60.0,95.0,63.5,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.03277
351,60.0,79.57353151,25.0,79.37854279,2.460646234,15.82845943,1.425,46.1,0.37,1.227587835,0.4,175.0,1100.0,0.0204
439,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.430129594,0.885714298,0.4,50.0,1100.0,0.57435
428,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,0.03563
552,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.3,47.0,0.2385,0.1,0.1,175.0,1100.0,0.24603
291,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,0.442
323,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,0.03
534,60.0,270.0,45.54812639,85.52915767,0.0,14.47084233,2.073970786,61.07115408,1.791124577,0.256587473,0.5,175.0,1100.0,0.07297
30,60.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.230951622,100.0,0.327786126,2.734366353,3.0,125.0,1100.0,0.07324
173,30.0,9.112791211,11.00729383,80.595,0.0,19.4,0.517101628,30.0,0.326398069,1.6119,0.6,145.4483226,1100.0,0.07396
261,80.0,7.0,4.0,0.0,30.35461078,22.62905869,0.279346868,40.0,0.400496475,0.910638323,0.6,125.0,1100.0,0.288
40,60.0,100.0,5.29,100.0,0.0,0.0,2.727272727,100.0,3.0,0.55,0.5,175.0,1100.0,0.22550892
413,25.0,0.54385014,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,0.02664
412,90.0,4.41005401,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,0.74345
34,60.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.02885426
255,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.025,0.8,175.0,1100.0,0.16
152,80.0,3.0,1.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.641468683,0.2,50.0,1100.0,0.07734
142,80.0,14.93631308,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,0.10594
527,50.0,12.79225342,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.09496
406,25.0,0.176042236,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,0.00296
524,90.0,-0.703371295,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.21517
147,80.0,222.2528809,82.85003303,98.3,0.0,0.0,1.359309054,100.0,3.166666667,0.1,0.704505202,153.2730029,1100.0,0.08969
512,80.0,23.18781906,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.547779252,0.230928726,0.31848447,50.0,1100.0,0.08413
487,80.0,18.36534503,5.0,59.0,0.0,16.0,1.25,40.0,1.5,0.5,0.4,125.0,1100.0,0.16679
247,80.0,500.0,29.16,85.52915767,0.0,14.47084233,1.164343559,100.0,5.153302107,2.03,1.05,79.5,869.5652174,0.1167
246,80.0,6.0,1.0,100.0,0.0,0.0,0.281309906,20.0,0.550190187,2.0,0.5,125.0,1100.0,0.31756
280,80.0,40.0,3.645,57.81239854,0.0,9.625764357,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.051
514,80.0,11.90362243,8.0,17.14285714,0.0,13.09596686,0.052631579,20.0,0.307677958,0.019885714,0.307702064,50.0,1100.0,0.30459
347,60.0,65.94589259,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.486060892,0.4,175.0,1100.0,0.03534
438,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.427561377,0.338609935,0.4,50.0,1100.0,0.72665
