,Operating Temperature (℃),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (μm),EW,Current at 2.0 V
210,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.188042222,30.0,0.329494887,0.34,0.1,90.0,1000.0,4.63587
129,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1099.171835,9.2985835
484,80.0,11.01091304,5.0,59.0,0.0,16.0,0.4,40.0,1.5,0.885,0.4,125.0,1100.0,2.46572
270,80.0,60.0,25.0,0.0,83.55,16.45,0.529163071,30.0,0.527243831,2.5065,0.21,125.0,1100.0,1.093
145,80.0,10.43487187,1.0,77.1429,0.0,14.9804,0.176470588,20.0,0.176470588,1.542858,0.5,125.0,1100.0,2.03319
139,80.0,37.15180574,25.0,85.52915767,0.0,14.47084233,0.245108279,100.0,0.304832613,0.855291577,0.3,125.0,1100.0,2.46111
367,60.0,60.0,25.0,0.0,75.66401816,24.33598184,1.369106679,0.0,1.238964173,2.269920545,0.7,125.0,1100.0,1.16716
265,40.0,60.0,25.0,0.0,83.55,16.45,1.113637403,0.0,0.880169355,2.5065,0.7,125.0,1100.0,0.762
146,80.0,164.0100052,63.49363399,90.5,0.0,0.0,1.262861313,100.0,3.166666667,0.1,0.64527732,118.983882,1100.0,3.69532
564,110.0,41.50255422,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.8257
93,80.0,9.1,5.0,85.52915767,0.0,14.47084233,0.052631579,46.7,0.428571429,1.000691145,0.1,25.0,1100.0,5.12237
479,80.0,40.0,3.645,34.28571429,0.0,15.33368323,0.394818831,40.0,0.253866368,0.342857143,0.5,175.0,1100.0,1.00708
204,80.0,5.0,5.0,75.0,0.0,16.34506214,0.388888889,46.7,0.6,2.0,0.35,50.0,1100.0,5.7015
426,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,1.214514039,0.6,175.0,1100.0,1.94505
328,80.0,0.5,4.0,74.37742114,16.76812396,8.854454898,0.3,40.0,0.3,2.734366353,1.2,125.0,1100.0,3.006
374,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.095239255,46.0,0.36631045,0.085529158,0.4,50.0,1100.0,2.69556
360,80.0,250.0,86.0,0.0,0.0,0.0,0.0,68.0,0.0,0.15,0.15,175.0,1100.0,1.9526
61,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,2.5,1.0,88.0,1100.0,1.0907571
455,30.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,2.24232
415,50.0,3.343019649,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,3.75884
320,100.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,2.619
161,80.0,16.57453349,1.0,34.2857,0.0,18.454,0.176470588,20.0,0.176470588,0.685714,0.5,125.0,1100.0,1.09803
475,80.0,40.0,3.645,34.61,48.47,16.92,0.409308137,40.0,0.430455139,2.077,0.5,175.0,1100.0,2.64318
577,80.0,117.0671074,50.0,100.0,0.0,0.0,0.451623962,89.32674769,1.792451155,2.0,0.4,125.0,1100.0,3.70489
86,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.293560947,59.00710904,0.236309593,2.25,0.8,175.0,1100.0,2.79298
156,35.0,3.0,1.0,42.76457883,0.0,17.851,0.33,40.0,0.33,0.320734341,0.2,50.0,1100.0,0.27221
335,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.171025803,100.0,0.14081996,2.734366353,3.0,125.0,1100.0,5.704
307,27.5,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.596
499,90.0,15.0,1.21,85.52915767,0.0,14.47084233,0.0,100.0,0.428571429,0.085529158,0.021,50.0,1100.0,3.09574
365,40.0,60.0,25.0,0.0,75.66401816,24.33598184,1.176955273,0.0,0.869597036,2.269920545,0.7,125.0,1100.0,1.00546
364,30.0,60.0,25.0,0.0,75.66401816,24.33598184,1.14838301,0.0,0.853256179,2.269920545,0.7,125.0,1100.0,0.89438
381,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,924.7552906,1.70546
73,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,1.5,1.0,88.0,1100.0,1.19797
290,70.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,3.749
181,40.0,60.0,25.0,0.0,75.66401816,24.33598184,0.939546062,0.0,0.915370663,2.269920545,0.7,125.0,1100.0,0.59918
429,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,1.45665
520,50.0,9.884736133,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,1.32278
421,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.361993039,0.04663905,0.4,50.8,1100.0,2.27816
400,80.0,13.25486226,4.0,100.0,0.0,0.0,0.15,20.0,0.5,5.0,0.3,125.0,602.4096386,1.66186
506,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,20.0,0.0,2.734366353,0.2,125.0,1100.0,1.37892
402,80.0,2.0,5.14045926,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1092.791857,1.99984
133,80.0,3.0,1.0,38.48805,0.0,17.7521,0.083333333,40.0,0.333,0.288660375,0.2,50.0,1100.320347,7.5359931
376,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,1.35732
131,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1100.0,4.8685071
349,60.0,68.38514115,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.273766479,0.4,175.0,1100.0,0.86783
81,80.0,40.0,5.0,85.52915767,0.0,14.47084233,0.67,40.0,0.67,1.2,0.5,125.0,1100.0,3.1789
7,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,2.52998
451,60.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,3.99595
291,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,3.962
428,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,1.5226
15,80.0,1.5,5.0,40.0,0.0,12.7397,0.25658492,46.0,0.533679577,0.4,0.184,50.0,1100.0,2.35287
33,50.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.308503607
529,70.0,11.050558,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,4.12523
478,80.0,40.0,3.645,34.28571429,0.0,15.0234511,0.336870784,40.0,0.269741992,0.342857143,0.5,175.0,1100.0,0.82276
177,80.0,60.0,25.0,0.0,75.66401816,24.33598184,1.153445715,0.0,0.960814465,2.269920545,0.7,125.0,1100.0,0.89689
463,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,4.36153
13,80.0,1.5,5.0,40.0,0.0,0.0,0.285472473,46.0,0.554027878,0.4,0.184,50.0,1100.0,2.29079
39,50.0,100.0,5.29,100.0,0.0,0.0,2.727272727,100.0,3.0,0.55,0.5,175.0,1100.0,1.63709928
236,40.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,2.86838
490,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.158284189,100.0,0.119913557,2.734366353,3.0,125.0,1100.0,3.29917
14,80.0,1.5,5.0,100.0,0.0,0.0,0.264651442,46.0,0.491437084,1.0,0.184,50.0,1100.0,2.09787
243,80.0,6.0,1.0,100.0,0.0,0.0,0.197204645,0.0,1.096392145,2.0,0.0,125.0,1100.0,0.93295
300,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,4.055
531,90.0,12.19259037,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,4.80862
80,64.0,2.0,25.0,85.52915767,0.0,14.47084233,0.446643758,64.29533761,0.265617659,2.138228942,0.8,175.0,1100.0,1.897
302,40.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,2.66
297,70.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,3.326
485,80.0,12.94077278,5.0,59.0,0.0,16.0,0.4,40.0,0.0,0.885,0.4,125.0,1100.0,2.23038
567,90.0,37.15090098,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,1.67937
505,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,3.0,125.0,1100.0,1.84557
190,55.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,4.34404
503,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.2,125.0,1100.0,2.80995
296,60.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,2.83
195,80.0,40.0,1.0,85.52915767,0.0,14.47084233,0.25,0.0,2.0,1.5,0.0,50.0,1100.0,1.48696
35,40.0,100.0,5.29,100.0,0.0,0.0,0.909090909,100.0,3.0,0.55,0.5,175.0,1100.0,0.527991907
472,90.0,16.06912344,7.0,100.0,0.0,0.0,0.367998738,40.0,0.690019981,2.0,0.8,125.0,1100.0,2.35631
188,30.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,2.94044
413,25.0,0.54385014,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,2.66486
142,80.0,14.93631308,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,2.21574
576,80.0,112.2360681,50.0,21.42857143,0.0,33.62138663,0.589995467,65.19172916,1.40445547,0.428571429,0.4,125.0,1100.0,3.58037
388,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,1.43632
516,80.0,22.51090936,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.326732579,0.846738661,0.279104095,50.0,1100.0,3.70779
108,30.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.1,90.0,980.0,2.51192
285,60.0,1800.0,160.0,100.0,0.0,0.0,0.4,40.0,0.6,1.5,0.4,125.0,1100.0,2.001
127,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.176470588,60.0,0.176470588,1.881641469,0.8,175.0,1100.0,2.47692
504,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.1,125.0,1100.0,2.13063
260,80.0,7.0,4.0,0.0,23.83808219,22.38354235,0.289822109,40.0,0.285806842,0.715142466,0.6,125.0,1100.0,1.808
179,60.0,60.0,25.0,0.0,75.66401816,24.33598184,1.112402805,0.0,0.967019948,2.269920545,0.7,125.0,1100.0,0.74571
284,80.0,40.0,3.645,66.86367932,0.0,11.13280261,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.82092
199,25.0,100.0,5.0,85.52915767,0.0,14.47084233,0.530536545,40.0,2.67583947,2.56587473,0.4,125.0,1100.0,0.01055
105,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.4,0.1,90.0,980.0,4.16943
419,90.0,4.41005401,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,5.53393
90,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.203403821,60.94810444,0.153760734,2.25,0.8,175.0,1100.0,2.10986
