,Operating Temperature (℃),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (μm),EW,Current at 1.7 V
575,80.0,109.4797653,50.0,32.57142857,0.0,30.26987009,0.709577908,61.15418245,1.292839834,0.651428571,0.4,125.0,1100.0,1.55214
108,30.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.1,90.0,980.0,0.80371
156,35.0,3.0,1.0,42.76457883,0.0,17.851,0.33,40.0,0.33,0.320734341,0.2,50.0,1100.0,0.06963
217,80.0,60.0,25.0,0.0,60.3,23.9,0.533299699,30.0,0.352105292,3.0,0.7,125.0,1100.0,0.10383
514,80.0,11.90362243,8.0,17.14285714,0.0,13.09596686,0.052631579,20.0,0.307677958,0.019885714,0.307702064,50.0,1100.0,1.87139
555,80.0,5.0,5.0,75.0,0.0,17.61955664,0.25,45.8,0.25,1.75,0.2,50.0,1100.0,2.39232
113,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.0,20.0,0.428571429,0.38,0.2,50.0,1100.0,2.48546
401,80.0,5.411068459,4.0,100.0,0.0,0.0,0.15,20.0,0.5,5.0,0.3,125.0,1100.0,1.08524
33,50.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.13779407
258,22.0,0.166666667,5.0,74.37742114,16.76812396,8.854454898,0.25,100.0,0.25,2.734366353,0.5,125.0,1100.0,0.194
192,70.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,1.58664
503,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.2,125.0,1100.0,1.31517
205,80.0,5.0,5.0,75.0,0.0,16.58175292,0.131221719,46.7,0.6,2.0,0.35,50.0,1100.0,2.08541
25,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.375,0.25,50.0,825.0,2.18713
40,60.0,100.0,5.29,100.0,0.0,0.0,2.727272727,100.0,3.0,0.55,0.5,175.0,1100.0,0.86804489
369,80.0,60.0,25.0,0.0,75.66401816,24.33598184,1.370227109,0.0,1.32614018,2.269920545,0.7,125.0,1100.0,0.46681
1,80.0,40.0,4.0,85.52915767,0.0,14.47084233,0.22,60.0,1.0,1.282937365,0.3,125.0,1100.0,0.89436
31,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.16460804,100.0,0.128906863,2.734366353,3.0,125.0,1100.0,1.86226
211,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.181193633,30.0,0.32487551,0.34,0.1,90.0,1000.0,1.60148
390,120.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.41766
173,30.0,9.112791211,11.00729383,80.595,0.0,19.4,0.517101628,30.0,0.326398069,1.6119,0.6,145.4483226,1100.0,0.39301
275,40.0,20.0,25.0,100.0,0.0,0.0,0.26887693,100.0,0.187223176,1.0,0.3,121.633866,1100.0,0.402
177,80.0,60.0,25.0,0.0,75.66401816,24.33598184,1.153445715,0.0,0.960814465,2.269920545,0.7,125.0,1100.0,0.18239
74,30.0,10.0,20.0,20.0,0.0,0.0,0.428571429,100.0,0.428571429,0.3,1.0,88.0,1100.0,0.49601
533,60.0,270.0,51.83117186,85.52915767,0.0,14.47084233,1.882657881,61.06389396,1.808704345,0.256587473,0.5,175.0,1100.0,0.61496
535,60.0,270.0,45.42261772,85.52915767,0.0,14.47084233,2.281361303,60.9980463,1.796126311,0.256587473,0.5,175.0,1100.0,0.56638
256,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.05,0.8,175.0,1100.0,1.014
564,110.0,41.50255422,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.343
283,80.0,40.0,3.645,66.86367932,0.0,11.13280261,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.378
88,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.392512756,58.91114485,0.280061335,2.25,0.8,175.0,1100.0,1.01284
542,60.0,270.0,47.54916178,85.52915767,0.0,14.47084233,1.629301042,64.40594124,1.510509545,0.256587473,0.5,175.0,1100.0,0.60718
13,80.0,1.5,5.0,40.0,0.0,0.0,0.285472473,46.0,0.554027878,0.4,0.184,50.0,1100.0,1.05437
142,80.0,14.93631308,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,0.87473
149,80.0,219.4653072,82.68568154,94.5,0.0,0.0,1.298759141,100.0,3.166666667,0.1,0.703173093,158.3697046,1100.0,0.9908
520,50.0,9.884736133,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.49764
119,40.0,50.0,4.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.428571429,0.38,0.2,50.0,1100.0,1.50892
11,80.0,1.5,5.0,100.0,0.0,0.0,0.374007744,46.0,0.624647855,1.0,0.184,50.0,1100.0,0.54925
460,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,1.60895
292,90.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,1.84
443,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,1.13482
202,80.0,5.0,5.0,75.0,0.0,16.54944357,0.040582726,46.7,0.6,2.0,0.35,50.0,1100.0,2.50117
38,40.0,100.0,5.29,100.0,0.0,0.0,2.727272727,100.0,3.0,0.55,0.5,175.0,1100.0,0.60731903
231,80.0,192.1973963,50.0,85.52915767,0.0,14.47084233,0.806166095,100.0,4.847154112,4.0,4.0,254.0,1100.0,0.34902
311,90.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.776
560,25.0,18.18052287,5.0,85.52915767,0.0,14.47084233,0.111111111,46.1,0.369863014,2.138228942,0.4,125.0,1100.0,0.14265
550,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.2,47.0,0.2385,0.1,0.1,175.0,1100.0,1.31836
310,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.498
187,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.3,0.1,50.0,980.0,1.949
319,90.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.02
270,80.0,60.0,25.0,0.0,83.55,16.45,0.529163071,30.0,0.527243831,2.5065,0.21,125.0,1100.0,0.286
193,90.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,2.14919
364,30.0,60.0,25.0,0.0,75.66401816,24.33598184,1.14838301,0.0,0.853256179,2.269920545,0.7,125.0,1100.0,0.22061
80,64.0,2.0,25.0,85.52915767,0.0,14.47084233,0.446643758,64.29533761,0.265617659,2.138228942,0.8,175.0,1100.0,0.8343
557,80.0,5.0,5.0,75.0,0.0,17.61955664,0.25,45.8,0.25,1.75,0.2,50.0,1100.0,1.72045
8,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,1.64666
382,90.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,910.8087456,1.14499
371,50.0,300.0,25.0,85.52915767,0.0,14.47084233,0.15,100.0,0.15,0.085529158,0.0,175.0,1100.0,0.46303
333,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.16033089,100.0,0.129656041,2.734366353,3.0,125.0,1100.0,2.059
452,70.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,1.6577
570,130.0,40.22818585,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,1.09161
335,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.171025803,100.0,0.14081996,2.734366353,3.0,125.0,1100.0,2.71
27,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,0.25,50.0,825.0,2.39871
0,80.0,40.0,4.0,85.52915767,0.0,14.47084233,0.22,60.0,1.0,1.282937365,0.3,125.0,1100.0,1.00331
195,80.0,40.0,1.0,85.52915767,0.0,14.47084233,0.25,0.0,2.0,1.5,0.0,50.0,1100.0,0.14066
136,70.0,73.67296446,25.0,85.52915767,0.0,14.47084233,0.326579634,100.0,0.303370427,0.855291577,0.3,175.0,1100.0,0.83648
405,120.0,2.0,4.570086079,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1107.432325,0.85818
89,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.275483208,59.29664324,0.250495304,2.25,0.8,175.0,1100.0,0.94602
296,60.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,0.978
407,40.0,1.184692713,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,0.96478
348,60.0,49.42071427,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.273766479,0.4,125.0,1100.0,0.51924
495,70.0,100.0,25.0,100.0,0.0,0.0,1.067166344,0.0,3.322640636,2.0,1.0,175.0,1100.0,0.21353
197,80.0,40.0,1.0,85.52915767,0.0,14.47084233,0.25,60.0,2.0,1.5,0.5,50.0,1100.0,1.30991
93,80.0,9.1,5.0,85.52915767,0.0,14.47084233,0.052631579,46.7,0.428571429,1.000691145,0.1,25.0,1100.0,2.04533
4,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,0.94636
334,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.161499397,100.0,0.12074659,2.734366353,3.0,125.0,1100.0,2.411
561,25.0,18.07778353,5.0,68.32740214,15.40416878,16.26842908,0.111111111,46.1,0.369863014,2.093289273,0.4,125.0,1100.0,0.18569
492,40.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.255159189,100.0,0.354998409,2.734366353,3.0,125.0,1100.0,0.79504
559,80.0,5.0,5.0,75.0,0.0,17.61955664,0.25,45.8,0.25,1.75,0.2,50.0,1100.0,2.73179
383,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,909.2903488,1.22284
341,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,3.97,0.025,50.0,1100.0,2.48839
577,80.0,117.0671074,50.0,100.0,0.0,0.0,0.451623962,89.32674769,1.792451155,2.0,0.4,125.0,1100.0,1.39324
71,80.0,10.0,20.0,100.0,0.0,0.0,0.667,100.0,0.428571429,1.5,1.0,88.0,1100.0,1.09072
26,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,50.0,825.0,2.31552
489,80.0,34.05213489,4.0,100.0,0.0,0.0,0.3333,70.0,0.3333,0.873,0.7,50.0,1100.0,1.37249
99,90.0,130.8010375,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,26.04166667,1.710583153,0.96,125.0,1100.0,0.68423
562,25.0,18.37904887,5.0,74.63556851,9.815354713,15.54907677,0.111111111,46.1,0.369863014,2.111273081,0.4,125.0,1100.0,0.21618
144,80.0,13.93423115,1.0,51.4286,0.0,17.0646,0.176470588,20.0,0.176470588,1.028572,0.5,125.0,1100.0,0.23668
212,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.216438027,30.0,0.508048208,1.27,0.1,90.0,1000.0,1.6078
378,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.79928
403,80.0,2.0,5.096994823,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1089.811597,0.9719
223,60.0,60.0,25.0,0.0,60.3,23.9,0.651617251,30.0,0.352986376,3.0,0.7,125.0,1100.0,0.07454
96,90.0,61.73199448,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,3.125,1.710583153,0.96,125.0,1100.0,0.76272
388,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.79972
179,60.0,60.0,25.0,0.0,75.66401816,24.33598184,1.112402805,0.0,0.967019948,2.269920545,0.7,125.0,1100.0,0.13696
534,60.0,270.0,45.54812639,85.52915767,0.0,14.47084233,2.073970786,61.07115408,1.791124577,0.256587473,0.5,175.0,1100.0,0.58889
309,60.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.849
554,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.8,47.0,0.2385,0.1,0.1,175.0,1100.0,0.55537
21,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.11858
225,60.0,40.0,4.5,85.52915767,0.0,14.47084233,3.0,1.4,10.0,2.0,0.025,50.0,1100.0,0.6861
413,25.0,0.54385014,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,0.85623
339,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,1.58,0.025,50.0,1100.0,2.46142
376,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.77665
272,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.019426246,46.3,0.403187095,0.085529158,0.4,50.0,1100.0,3.017
431,60.0,45.0,22.7,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.60547
81,80.0,40.0,5.0,85.52915767,0.0,14.47084233,0.67,40.0,0.67,1.2,0.5,125.0,1100.0,1.15025
150,80.0,216.0759697,84.77637295,100.0,0.0,0.0,1.052094626,100.0,3.166666667,0.1,0.796856937,160.7500869,1100.0,0.78034
242,90.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,125.0,1100.0,1.8988
248,80.0,500.0,29.16,85.52915767,0.0,14.47084233,1.049165401,100.0,6.007528044,2.03,1.05,125.0,1100.0,0.59156
229,80.0,3.0,1.0,38.48805,0.0,17.7521,0.146996111,40.0,0.317235791,0.288660375,0.2,50.0,1100.0,3.50634
448,30.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,0.79211
120,60.0,50.0,4.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.428571429,0.38,0.2,50.0,1100.0,2.11501
397,80.0,1.0,4.62,100.0,0.0,0.0,0.09375,66.67,0.410094259,0.16,0.6,125.0,1100.0,0.94802
491,60.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.175165486,100.0,0.146826524,2.734366353,3.0,125.0,1100.0,1.13867
91,25.0,63.0,4.0,50.0,26.30208333,8.333333333,0.72519596,10.0,0.863294513,2.062026291,0.377212257,125.0,1100.0,0.01859478
423,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.373892784,0.224573909,0.4,50.8,1100.0,1.24321
251,80.0,3.0,1.0,36.5,0.0,18.25,0.225238741,40.0,0.531730458,0.365,0.2,50.0,1100.0,1.34444
466,60.0,22.65314054,4.0,85.52915767,0.0,14.47084233,0.176,40.0,0.299,0.74838013,1.0,175.0,1100.0,0.30584
133,80.0,3.0,1.0,38.48805,0.0,17.7521,0.083333333,40.0,0.333,0.288660375,0.2,50.0,1100.320347,3.11824845
409,60.0,4.501619343,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,1.50026
76,80.0,2.0,25.0,85.52915767,0.0,14.47084233,0.348796808,63.45910565,0.250319708,2.138228942,0.8,175.0,1100.0,0.97191
159,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.086,125.0,1100.0,1.89465
438,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.427561377,0.338609935,0.4,50.0,1100.0,1.52683
572,80.0,37.56499288,4.0,0.0,61.27392967,24.63458319,0.33,40.0,0.33,2.081839933,0.625464892,125.0,1100.0,1.00325
134,80.0,200.8792996,75.0,100.0,0.0,0.0,0.822986315,100.0,2.359664076,0.2,0.4,175.0,1100.0,0.23942
238,60.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,1.44168
563,90.0,43.60864492,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.30866
293,30.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,0.501
53,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,0.5,50.0,1100.0,1.92364
48,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.427645788,0.5,50.0,1100.0,1.1295
553,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.6,47.0,0.2385,0.1,0.1,175.0,1100.0,0.80258
312,100.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.906
22,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.15248
568,110.0,34.15885438,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,0.9229
433,60.0,95.0,63.5,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.22377
342,80.0,41.16415899,14.76826673,85.52915767,0.0,14.47084233,0.18,40.0,0.435176247,0.940820734,0.5,175.0,1100.0,0.16425
427,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,0.29284
254,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.013,0.8,175.0,1100.0,0.961
218,80.0,60.0,25.0,0.0,37.7,23.7,0.556458005,30.0,0.440651046,3.0,0.7,125.0,1100.0,0.06171
216,80.0,50.0,25.0,85.52915767,0.0,14.47084233,0.278863389,60.0,0.133623675,2.25,0.8,175.0,1100.0,1.16975
50,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,1.282937365,0.5,50.0,1100.0,1.75772
269,80.0,60.0,25.0,0.0,83.55,16.45,1.166449873,0.0,0.930610563,2.5065,0.7,125.0,1100.0,0.225
337,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.2,40.0,0.39,0.34,0.1,90.0,980.0,1.92672
176,90.0,5.293626408,5.277795674,80.595,0.0,19.4,0.37724606,30.0,0.486046373,1.6119,0.6,124.8626084,1100.0,1.11689
392,90.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,906.4787134,1.12849
539,60.0,270.0,50.71720836,85.52915767,0.0,14.47084233,1.593259687,66.99216329,1.396445589,0.256587473,0.5,175.0,1100.0,0.70819
358,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,1.462548596,0.15,125.0,1100.0,0.96735
43,60.0,100.0,5.29,100.0,0.0,0.0,4.545454545,100.0,3.0,0.55,0.5,175.0,1100.0,0.69443128
62,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,3.0,1.0,88.0,1100.0,0.34953667
259,80.0,7.0,4.0,0.0,75.66401816,24.33598184,0.265524335,40.0,0.380275882,2.269920545,0.6,125.0,1100.0,0.857
332,100.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,105.0,1219.5,1.786
124,25.0,5.0,19.52906292,100.0,0.0,0.0,0.462567083,100.0,0.360291006,2.2,0.8,175.0,1100.0,0.14753
284,80.0,40.0,3.645,66.86367932,0.0,11.13280261,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.34508
393,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,918.6766929,1.23577
32,40.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.11634964
347,60.0,65.94589259,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.486060892,0.4,175.0,1100.0,0.31688
236,40.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,1.00212
574,80.0,146.1316266,50.0,62.57142857,0.0,21.24655633,0.517763389,59.061825,1.501483537,1.251428571,0.4,125.0,1100.0,0.74981
267,60.0,60.0,25.0,0.0,83.55,16.45,1.126928022,0.0,0.944699498,2.5065,0.7,125.0,1100.0,0.177
402,80.0,2.0,5.14045926,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1092.791857,0.9357
92,25.0,63.0,4.0,74.37742114,16.76812396,8.854454898,0.73255738,10.0,0.8805082,2.319046959,0.352136828,125.0,1100.0,0.01227464
322,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.245
537,60.0,270.0,48.46351845,85.52915767,0.0,14.47084233,2.150691132,59.34613525,1.812971149,0.256587473,0.5,175.0,1100.0,0.54388
82,80.0,40.0,5.0,85.52915767,0.0,14.47084233,0.67,40.0,0.67,0.2,0.5,125.0,1100.0,0.91558
230,80.0,189.3464015,50.0,85.52915767,0.0,14.47084233,0.686277253,100.0,4.751331359,4.0,4.0,254.0,1100.0,0.34206
445,70.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,1.6054
107,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.1,90.0,980.0,1.92799
221,40.0,60.0,25.0,0.0,60.3,23.9,0.649367093,30.0,0.360181846,3.0,0.7,125.0,1100.0,0.0346
370,50.0,300.0,25.0,85.52915767,0.0,14.47084233,0.15,100.0,0.15,2.56587473,0.2,175.0,1100.0,0.67562
357,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.607257019,0.25,125.0,1100.0,0.96735
576,80.0,112.2360681,50.0,21.42857143,0.0,33.62138663,0.589995467,65.19172916,1.40445547,0.428571429,0.4,125.0,1100.0,1.25153
181,40.0,60.0,25.0,0.0,75.66401816,24.33598184,0.939546062,0.0,0.915370663,2.269920545,0.7,125.0,1100.0,0.10242
302,40.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,0.897
271,90.0,15.0,6.25,85.52915767,0.0,14.47084233,0.024426311,46.3,0.408384648,0.085529158,0.4,50.0,1100.0,1.535
157,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.032,125.0,1100.0,1.05184
326,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,1.556
261,80.0,7.0,4.0,0.0,30.35461078,22.62905869,0.279346868,40.0,0.400496475,0.910638323,0.6,125.0,1100.0,0.915
139,80.0,37.15180574,25.0,85.52915767,0.0,14.47084233,0.245108279,100.0,0.304832613,0.855291577,0.3,125.0,1100.0,1.12197
414,40.0,0.836984731,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,1.12829
222,50.0,60.0,25.0,0.0,60.3,23.9,0.623635245,30.0,0.363860848,3.0,0.7,125.0,1100.0,0.05212
189,40.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,0.85626
166,60.0,4.0,11.34578027,25.6587473,0.0,32.341,0.5,30.0,0.5,0.256587473,1.0,125.0,1100.0,0.10885
496,80.0,150.0,7.0,34.21166307,0.0,5.788336933,1.506886673,100.0,6.718206329,0.547386609,4.0,125.0,1100.0,0.5048
201,25.0,300.0,5.0,85.52915767,0.0,14.47084233,0.522031656,40.0,5.254507803,2.56587473,0.4,125.0,1100.0,0.00561
385,120.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,960.7222459,0.46166
490,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.158284189,100.0,0.119913557,2.734366353,3.0,125.0,1100.0,1.49197
285,60.0,1800.0,160.0,100.0,0.0,0.0,0.4,40.0,0.6,1.5,0.4,125.0,1100.0,0.852
362,60.0,33.0,25.0,85.52915767,0.0,14.47084233,0.352622458,100.0,0.304951422,1.702030238,1.31,175.0,1100.0,1.2363
154,80.0,3.0,1.0,42.76457883,0.0,17.851,0.33,40.0,0.33,0.320734341,0.2,50.0,1100.0,2.46792
17,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,2.17371
5,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,0.91733
289,60.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,1.271
262,80.0,7.0,4.0,0.0,39.10927536,22.95889891,0.299340305,40.0,0.472441305,1.173278261,0.6,125.0,1100.0,0.929
368,70.0,60.0,25.0,0.0,75.66401816,24.33598184,1.394211044,0.0,1.371145954,2.269920545,0.7,125.0,1100.0,0.40526
480,80.0,40.0,3.645,34.28571429,0.0,16.02060897,0.318160019,40.0,0.236312215,0.342857143,0.5,175.0,1100.0,0.37005
408,50.0,5.629181396,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,1.21365
208,60.0,40.0,2.89,85.52915767,0.0,14.47084233,1.07748381,40.0,1.377804373,0.27,0.5,175.0,1100.0,0.73409
524,90.0,-0.703371295,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.84955
486,80.0,19.87895898,5.0,59.0,0.0,16.0,0.6,40.0,1.5,0.59,0.4,125.0,1100.0,1.05476
518,30.0,7.231529218,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.35659
2,80.0,40.0,4.0,85.52915767,0.0,14.47084233,0.1,60.0,0.28,1.282937365,0.3,115.0,360.0,2.0057
475,80.0,40.0,3.645,34.61,48.47,16.92,0.409308137,40.0,0.430455139,2.077,0.5,175.0,1100.0,1.22987
60,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,2.0,1.0,88.0,1100.0,0.363842
185,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.3,0.1,50.0,980.0,2.41542
511,80.0,11.42418465,8.0,17.14285714,0.0,13.09596686,0.052631579,20.0,0.331245219,0.018857143,0.299019417,50.0,1100.0,1.68713
175,90.0,9.034463458,4.640843403,80.595,0.0,19.4,0.319560927,30.0,0.484654773,1.6119,0.6,124.8885358,1100.0,1.05518
367,60.0,60.0,25.0,0.0,75.66401816,24.33598184,1.369106679,0.0,1.238964173,2.269920545,0.7,125.0,1100.0,0.34954
